id_n,Year,CONS_total,vat,VAT_Rate
200826,2018,24152160,745186,3.1%
92039,2018,32712800,670303,2.0%
141622,2018,37958640,898989,2.4%
8221,2018,41874760,1395613,3.3%
6599,2018,25503000,1180935,4.6%
192687,2018,85221445,2784597,3.3%
262960,2018,63622056,3024685,4.8%
185870,2018,69601000,1321997,1.9%
154373,2018,12301400,347768,2.8%
101732,2018,10652760,280364,2.6%
207165,2018,197344000,10759387,5.5%
32497,2018,70737000,2109492,3.0%
73950,2018,76582000,2911928,3.8%
260240,2018,45311640,1491451,3.3%
291659,2018,20105700,868098,4.3%
164664,2018,58848400,2262751,3.8%
275126,2018,29261000,872445,3.0%
207388,2018,35234000,1680820,4.8%
45095,2018,22087000,845299,3.8%
110939,2018,158074000,7645063,4.8%
48301,2018,26927360,1125079,4.2%
229727,2018,27119000,319198,1.2%
137905,2018,231645150,9779699,4.2%
186870,2018,24417400,939759,3.8%
278523,2018,20259000,478153,2.4%
43944,2018,40240000,2363398,5.9%
107875,2018,18867000,478720,2.5%
69800,2018,39051500,1822768,4.7%
227426,2018,78777000,4276934,5.4%
175734,2018,31729900,1476080,4.7%
10821,2018,96324836,3871856,4.0%
146651,2018,42395400,1984710,4.7%
8687,2018,36904304,1326861,3.6%
109606,2018,46420000,2469153,5.3%
80528,2018,43809000,1965115,4.5%
3980,2018,55549200,2332054,4.2%
15943,2018,77289200,4749627,6.1%
270240,2018,34006000,893550,2.6%
93797,2018,47765600,1288209,2.7%
96859,2018,31887240,1599440,5.0%
118464,2018,26213729,1031910,3.9%
51338,2018,30726800,1044053,3.4%
229234,2018,88930600,4761969,5.4%
187750,2018,3981000,68339,1.7%
114405,2018,79785600,3893569,4.9%
201013,2018,20705000,443196,2.1%
8313,2018,48941000,2429315,5.0%
49117,2018,60550000,3614822,6.0%
239873,2018,26478900,354624,1.3%
67327,2018,36298000,1369503,3.8%
260556,2018,67357456,3018430,4.5%
189889,2018,25532400,816854,3.2%
169922,2018,20031992,603711,3.0%
19939,2018,34333000,1490856,4.3%
239614,2018,34458800,1004216,2.9%
153435,2018,47494600,2457364,5.2%
40646,2018,67298000,2511788,3.7%
232766,2018,36327160,758929,2.1%
143189,2018,24089200,851955,3.5%
147773,2018,17047640,867182,5.1%
148707,2018,32435900,1497427,4.6%
215738,2018,22687000,1074998,4.7%
247758,2018,19187208,695458,3.6%
253242,2018,166949280,7943032,4.8%
274511,2018,30456640,706496,2.3%
72835,2018,83685371,4659961,5.6%
283136,2018,41346200,1523814,3.7%
238213,2018,151318400,10387215,6.9%
96156,2018,72239000,3840486,5.3%
249220,2018,56612480,2552447,4.5%
214724,2018,28523800,838007,2.9%
100961,2018,46199600,1715813,3.7%
225996,2018,35053320,1239155,3.5%
140875,2018,51420975,2676432,5.2%
8329,2018,36808600,1464157,4.0%
181427,2018,58766000,2777319,4.7%
106465,2018,77739000,1819977,2.3%
271976,2018,104695200,3380935,3.2%
8822,2018,40277600,2003247,5.0%
240258,2018,26109800,883773,3.4%
210013,2018,65376000,2698865,4.1%
67192,2018,25523772,605793,2.4%
282579,2018,106622484,3579987,3.4%
176536,2018,88703440,4383130,4.9%
22781,2018,21931000,419144,1.9%
183219,2018,134990600,3832301,2.8%
129262,2018,55075880,2094949,3.8%
46579,2018,23861200,1061009,4.4%
93952,2018,22482000,1127431,5.0%
219391,2018,34883800,721505,2.1%
117210,2018,27959500,1064791,3.8%
283331,2018,55317000,1988423,3.6%
68856,2018,83996000,4170651,5.0%
43788,2018,54674000,2142135,3.9%
235375,2018,23443000,613602,2.6%
54930,2018,34221000,703207,2.1%
60237,2018,38182000,1575955,4.1%
173854,2018,33222520,1136090,3.4%
103069,2018,34629600,1428088,4.1%
208994,2018,16478400,216155,1.3%
35961,2018,26849920,994301,3.7%
28904,2018,92717200,4198962,4.5%
167569,2018,23157880,654215,2.8%
37536,2018,24213000,1099901,4.5%
113496,2018,19927520,832292,4.2%
231639,2018,127530000,9362739,7.3%
75850,2018,25924420,1136400,4.4%
67749,2018,55918000,2647928,4.7%
102815,2018,42534600,1203589,2.8%
205493,2018,38019800,1486319,3.9%
248223,2018,28170000,1072445,3.8%
165097,2018,43873400,1716791,3.9%
196170,2018,51735700,1919079,3.7%
110010,2018,38961600,2108631,5.4%
72541,2018,47225200,2361274,5.0%
254696,2018,8259800,233854,2.8%
57501,2018,45258000,1798703,4.0%
41868,2018,125061600,8715468,7.0%
143038,2018,77497988,3402968,4.4%
160615,2018,14492800,682674,4.7%
105652,2018,10906000,312440,2.9%
208702,2018,25831000,947087,3.7%
242244,2018,38903800,1734850,4.5%
218626,2018,25278600,711730,2.8%
93054,2018,40430620,1186308,2.9%
186750,2018,46457400,1938953,4.2%
191510,2018,43818400,2250141,5.1%
36501,2018,80997600,4468101,5.5%
38207,2018,26133920,667904,2.6%
5588,2018,42767800,2683915,6.3%
193714,2018,32917800,1220306,3.7%
22177,2018,37816400,1552050,4.1%
78164,2018,70816200,3590556,5.1%
287836,2018,101395000,1310194,1.3%
118763,2018,29506920,1352249,4.6%
275125,2018,45945000,2349146,5.1%
124259,2018,7999200,203800,2.5%
242885,2018,22515170,627400,2.8%
233782,2018,52091200,1757467,3.4%
213404,2018,27272200,1238413,4.5%
200639,2018,57529432,986169,1.7%
294312,2018,46530600,1255722,2.7%
173167,2018,37293516,1253451,3.4%
259846,2018,75809800,1700085,2.2%
222473,2018,84371480,4103402,4.9%
18073,2018,20997000,771074,3.7%
125082,2018,18528600,524811,2.8%
226519,2018,72471800,2680569,3.7%
128389,2018,20683000,922167,4.5%
11527,2018,18693400,493288,2.6%
170768,2018,16600308,618649,3.7%
260596,2018,189655400,14995151,7.9%
89580,2018,133566360,4086660,3.1%
51488,2018,60412000,2495330,4.1%
116582,2018,20816920,598020,2.9%
275145,2018,51919800,2098205,4.0%
75792,2018,19330800,985384,5.1%
282366,2018,60231780,2460820,4.1%
236659,2018,107865000,3337786,3.1%
76663,2018,92457304,5097548,5.5%
206244,2018,25193000,570638,2.3%
160866,2018,5424900,85606,1.6%
113250,2018,49974160,1882542,3.8%
101322,2018,44926400,2603532,5.8%
162708,2018,43975720,1451946,3.3%
176588,2018,70921000,2677584,3.8%
63046,2018,24987400,850422,3.4%
270215,2018,32749400,1166132,3.6%
244564,2018,100739000,6786488,6.7%
18606,2018,23800800,1014985,4.3%
5666,2018,14024600,459919,3.3%
187105,2018,44381600,924598,2.1%
265096,2018,12648400,356117,2.8%
157077,2018,84962000,5760701,6.8%
253261,2018,33395400,1062706,3.2%
142694,2018,49630080,2183688,4.4%
269017,2018,43186440,1413195,3.3%
269304,2018,62126400,2042710,3.3%
245192,2018,30508200,920532,3.0%
145123,2018,29617420,1250543,4.2%
207874,2018,5633000,6979,0.1%
171276,2018,19768800,676469,3.4%
634,2018,53218000,2408667,4.5%
18410,2018,40782000,1120839,2.7%
3631,2018,200327000,8653115,4.3%
204135,2018,13606160,540696,4.0%
48007,2018,66216400,2999317,4.5%
38192,2018,48158400,1843200,3.8%
285297,2018,67076400,2676106,4.0%
188941,2018,7001200,232687,3.3%
57085,2018,87235000,2748638,3.2%
37640,2018,81877800,2749935,3.4%
140306,2018,63499364,1699896,2.7%
97537,2018,25729500,754750,2.9%
161512,2018,29838400,1479701,5.0%
41347,2018,40078520,2300937,5.7%
145071,2018,81489400,3474591,4.3%
196733,2018,20703000,608865,2.9%
38619,2018,34178392,1694367,5.0%
13460,2018,14155600,353209,2.5%
154598,2018,22690200,916933,4.0%
235363,2018,43795800,1841722,4.2%
128352,2018,11938920,506116,4.2%
292215,2018,67947680,2039433,3.0%
64646,2018,53226680,1762599,3.3%
122148,2018,62761400,1951301,3.1%
11180,2018,28900600,972967,3.4%
207008,2018,25199800,1009072,4.0%
66665,2018,30917160,971463,3.1%
212742,2018,35863800,1223458,3.4%
138704,2018,7773000,125658,1.6%
245947,2018,90947200,3850486,4.2%
233931,2018,28337000,999942,3.5%
18517,2018,51458800,1295461,2.5%
136927,2018,22314400,1032216,4.6%
83680,2018,26375400,942373,3.6%
146576,2018,30937500,1163403,3.8%
184784,2018,18544000,498065,2.7%
23042,2018,44631400,2049586,4.6%
77188,2018,45546800,1453825,3.2%
251504,2018,63633275,2951741,4.6%
183003,2018,85116000,3955314,4.6%
37231,2018,25495000,682236,2.7%
215688,2018,25692872,657881,2.6%
218514,2018,46906000,1641953,3.5%
71339,2018,18183200,814099,4.5%
247151,2018,36075980,783132,2.2%
78243,2018,24466000,593643,2.4%
116145,2018,45359000,2124380,4.7%
276049,2018,282776656,8708025,3.1%
33682,2018,126236800,3753225,3.0%
201638,2018,54018000,1553090,2.9%
270650,2018,206271660,17591081,8.5%
285129,2018,28146000,1140036,4.1%
220783,2018,105638000,3149468,3.0%
193668,2018,34416000,490144,1.4%
265171,2018,18409800,878088,4.8%
80895,2018,145295200,2535422,1.7%
264125,2018,104940000,5687656,5.4%
74146,2018,41846800,1245798,3.0%
81809,2018,46276800,1471647,3.2%
10873,2018,57838000,2784186,4.8%
18949,2018,34776454,1095845,3.2%
203076,2018,66177024,2149087,3.2%
265439,2018,56044200,2457895,4.4%
188738,2018,11562400,290681,2.5%
6224,2018,27169000,806369,3.0%
93603,2018,114772000,3876696,3.4%
282136,2018,18777000,421865,2.2%
154162,2018,34831880,2027467,5.8%
97768,2018,31065800,1121400,3.6%
139396,2018,68938900,3067984,4.5%
77949,2018,37603400,1898465,5.0%
82222,2018,39639200,2486348,6.3%
212260,2018,52162000,2273036,4.4%
192745,2018,191356400,6005207,3.1%
33114,2018,39139400,668170,1.7%
145483,2018,12403920,327803,2.6%
89723,2018,167607800,3485908,2.1%
132538,2018,13690084,426265,3.1%
55854,2018,58724000,2638216,4.5%
232553,2018,46649140,1091644,2.3%
94117,2018,34779600,1457773,4.2%
128397,2018,8986400,189070,2.1%
224099,2018,17015320,545996,3.2%
264239,2018,9796160,214133,2.2%
123258,2018,26693400,1236688,4.6%
98855,2018,28600000,1218681,4.3%
105080,2018,7212252,115602,1.6%
86563,2018,225741800,6505301,2.9%
41306,2018,23711000,1090685,4.6%
29710,2018,32615400,998582,3.1%
260392,2018,26765800,932007,3.5%
72899,2018,84857000,3619054,4.3%
84659,2018,19089800,345360,1.8%
225534,2018,51651512,1209220,2.3%
212819,2018,40779400,1887694,4.6%
27277,2018,61270564,2470411,4.0%
20696,2018,32222200,1385405,4.3%
225067,2018,45965000,1358589,3.0%
131404,2018,105886800,5995551,5.7%
81644,2018,37815800,1523859,4.0%
27704,2018,60234600,1791157,3.0%
98803,2018,27450520,1176150,4.3%
166527,2018,89163400,3212793,3.6%
279629,2018,27546000,1046523,3.8%
265571,2018,587471500,40485236,6.9%
86039,2018,86874400,4407016,5.1%
199708,2018,23876000,590928,2.5%
261592,2018,14958120,399404,2.7%
207110,2018,38551600,1501138,3.9%
99839,2018,12882000,322627,2.5%
220193,2018,29371400,1204474,4.1%
236966,2018,96608000,4804225,5.0%
81723,2018,127310400,4284281,3.4%
2568,2018,34077000,880402,2.6%
151522,2018,20021528,673178,3.4%
80371,2018,53991000,2571238,4.8%
95607,2018,40387000,1333618,3.3%
194597,2018,12805600,406802,3.2%
206200,2018,17758400,322706,1.8%
39528,2018,59843600,2178620,3.6%
207514,2018,22232800,876432,3.9%
120651,2018,29806200,1596339,5.4%
275952,2018,18968360,356171,1.9%
175829,2018,40645600,1580595,3.9%
55916,2018,43316000,1754613,4.1%
166691,2018,28501800,868467,3.0%
141789,2018,18967740,825042,4.3%
168631,2018,32174600,918247,2.9%
225883,2018,41828200,1587827,3.8%
256924,2018,49904400,2649121,5.3%
292886,2018,41315400,1983947,4.8%
160488,2018,37280700,1178346,3.2%
259598,2018,118337496,3382332,2.9%
46403,2018,144237392,3227060,2.2%
67314,2018,50786000,2868027,5.6%
72183,2018,37333200,1473773,3.9%
174902,2018,101486000,3820964,3.8%
285532,2018,29884200,371323,1.2%
275366,2018,102165400,3557572,3.5%
116485,2018,27866352,1314391,4.7%
132539,2018,71197000,3319622,4.7%
87670,2018,48928000,1509128,3.1%
50482,2018,99833000,4963319,5.0%
239773,2018,27457500,961869,3.5%
21322,2018,36194000,772368,2.1%
143237,2018,41442120,1062186,2.6%
41878,2018,33252600,844800,2.5%
224405,2018,48201800,1022227,2.1%
33924,2018,7168800,94247,1.3%
182403,2018,212350036,10063722,4.7%
236399,2018,50390000,1498735,3.0%
159376,2018,36885600,1817002,4.9%
191382,2018,56880000,1686478,3.0%
62049,2018,52053600,2123222,4.1%
288939,2018,42669000,1262727,3.0%
240197,2018,18075600,442577,2.4%
255337,2018,30731800,630849,2.1%
204270,2018,6806400,152058,2.2%
235292,2018,22487600,890112,4.0%
194319,2018,13431232,301890,2.2%
67222,2018,41777000,2701541,6.5%
95334,2018,46439680,1734269,3.7%
180381,2018,99301600,3193806,3.2%
3440,2018,22654000,683656,3.0%
250809,2018,27531576,756013,2.7%
161213,2018,6361120,167340,2.6%
103618,2018,62742800,2623586,4.2%
204580,2018,26960000,595427,2.2%
72675,2018,16566000,792339,4.8%
28084,2018,206304000,6204242,3.0%
250271,2018,11128800,348234,3.1%
15850,2018,17871400,354164,2.0%
234656,2018,75598000,2784505,3.7%
246103,2018,49482200,1843659,3.7%
130164,2018,20916720,780614,3.7%
283194,2018,93369000,1988611,2.1%
241447,2018,70151320,2947873,4.2%
117959,2018,35316200,1080784,3.1%
220950,2018,30823692,623207,2.0%
81968,2018,22014300,648360,2.9%
14588,2018,30256000,1920739,6.3%
238362,2018,325428800,25679124,7.9%
39915,2018,50376000,2197746,4.4%
9777,2018,47551280,1651212,3.5%
154359,2018,105651504,4949928,4.7%
169702,2018,37083480,1217316,3.3%
51624,2018,43260400,1548324,3.6%
20912,2018,62450400,2561514,4.1%
250753,2018,110842000,7827988,7.1%
194494,2018,55622000,1967225,3.5%
160716,2018,30921100,1129996,3.7%
134324,2018,16439100,637029,3.9%
137936,2018,59501484,2631882,4.4%
192230,2018,41418660,1437706,3.5%
154820,2018,64952000,2848559,4.4%
121151,2018,44850700,2113032,4.7%
186743,2018,45486680,1560303,3.4%
140381,2018,30963480,1040041,3.4%
95864,2018,16682800,578204,3.5%
10548,2018,69153200,3241418,4.7%
4154,2018,24555800,546591,2.2%
121960,2018,40459400,1701031,4.2%
208878,2018,43727200,2163175,4.9%
18186,2018,32791992,1513218,4.6%
155172,2018,30205720,1178398,3.9%
255910,2018,11692000,250791,2.1%
71582,2018,15046120,486747,3.2%
95063,2018,41832320,1542200,3.7%
60474,2018,35707429,1257099,3.5%
293351,2018,51925000,1418128,2.7%
58150,2018,44463000,2556757,5.8%
189727,2018,21458000,634432,3.0%
260863,2018,27815000,885153,3.2%
164506,2018,31794400,680524,2.1%
207901,2018,112509613,4157098,3.7%
160411,2018,134586600,9502836,7.1%
47352,2018,64275400,1861894,2.9%
214555,2018,71598000,1738198,2.4%
294368,2018,25222600,708090,2.8%
143094,2018,37202000,2421735,6.5%
9787,2018,55683228,2687307,4.8%
216836,2018,67938000,1630090,2.4%
65953,2018,24030200,555300,2.3%
281345,2018,55808000,2662182,4.8%
66651,2018,67558012,3048950,4.5%
16266,2018,51715884,2102944,4.1%
106508,2018,33275840,1068861,3.2%
212479,2018,16823500,842892,5.0%
266608,2018,30397640,1044584,3.4%
271904,2018,142443500,9151306,6.4%
145864,2018,20389200,702422,3.4%
50615,2018,42437900,1945584,4.6%
19546,2018,47253000,1706586,3.6%
114582,2018,19040800,636957,3.3%
69958,2018,20945600,485869,2.3%
150425,2018,13669650,469582,3.4%
222351,2018,26524600,633957,2.4%
9750,2018,44784332,1006058,2.2%
210146,2018,69656000,2915753,4.2%
130239,2018,184604600,10427703,5.6%
95898,2018,20532720,513684,2.5%
30779,2018,44806400,2081532,4.6%
208260,2018,40502000,1642807,4.1%
112747,2018,14316440,503844,3.5%
79626,2018,29490120,1003282,3.4%
169897,2018,27738400,1156445,4.2%
69476,2018,19511200,551219,2.8%
111486,2018,62284000,3064596,4.9%
175939,2018,95630840,3346791,3.5%
946,2018,33689800,1119721,3.3%
38495,2018,69427240,2761040,4.0%
294128,2018,54425000,876138,1.6%
92611,2018,3152608,53408,1.7%
217136,2018,48286040,2493452,5.2%
176439,2018,71711608,2004706,2.8%
265993,2018,39237184,1095521,2.8%
187637,2018,85692000,5798397,6.8%
140480,2018,22314404,432593,1.9%
15201,2018,39365000,2300562,5.8%
82223,2018,60498000,2225123,3.7%
227860,2018,89508000,3628202,4.1%
109599,2018,43707000,183234,0.4%
8084,2018,90507000,4181892,4.6%
231300,2018,114179456,3617712,3.2%
51283,2018,41449000,1479447,3.6%
286868,2018,36202400,1155332,3.2%
159474,2018,74139320,1880422,2.5%
198020,2018,21923800,369342,1.7%
247465,2018,44650000,1559896,3.5%
191914,2018,70165960,2909488,4.1%
158891,2018,30176800,988096,3.3%
278849,2018,28817200,1072598,3.7%
58381,2018,21537000,702497,3.3%
126334,2018,25861400,1183303,4.6%
92422,2018,18273400,382467,2.1%
219522,2018,135712000,3357362,2.5%
60746,2018,31046000,1359643,4.4%
259897,2018,44182600,1717011,3.9%
178897,2018,76158360,2453227,3.2%
60581,2018,12612600,248323,2.0%
267725,2018,91199133,4453553,4.9%
210188,2018,59387600,1695472,2.9%
71274,2018,8768800,283324,3.2%
52912,2018,29359604,912894,3.1%
142483,2018,30085820,1379432,4.6%
98335,2018,24557200,1232447,5.0%
85045,2018,45478200,1631341,3.6%
280724,2018,31422600,1252741,4.0%
3271,2018,8808200,196712,2.2%
112570,2018,26026800,1318276,5.1%
135488,2018,26357400,717065,2.7%
149087,2018,75031000,3573737,4.8%
98327,2018,28276920,999586,3.5%
34395,2018,11265800,153515,1.4%
61201,2018,114770600,4037874,3.5%
232936,2018,130333000,7408465,5.7%
35142,2018,26034000,1173142,4.5%
83541,2018,35093000,1284324,3.7%
26746,2018,47036000,1199153,2.5%
126878,2018,41367100,1829598,4.4%
103518,2018,36322100,1046676,2.9%
91229,2018,28949000,1014279,3.5%
61493,2018,157451000,5615220,3.6%
28479,2018,30018600,783715,2.6%
154594,2018,9764500,251365,2.6%
136759,2018,25794120,766038,3.0%
31051,2018,39915000,689550,1.7%
4513,2018,50579320,1942780,3.8%
41207,2018,89371000,2857820,3.2%
255007,2018,13500600,440473,3.3%
86130,2018,68307000,1748398,2.6%
173288,2018,70153000,2398159,3.4%
122390,2018,33225240,1650499,5.0%
157846,2018,46096400,1315806,2.9%
51664,2018,20451800,532341,2.6%
120895,2018,17249600,671416,3.9%
209906,2018,92756880,3457944,3.7%
50786,2018,22029880,593426,2.7%
123506,2018,21125900,544140,2.6%
67040,2018,30631656,1193955,3.9%
135619,2018,26897000,759608,2.8%
183285,2018,25133000,567380,2.3%
88038,2018,31636600,1356350,4.3%
109417,2018,42920208,1154243,2.7%
18966,2018,46013280,1912514,4.2%
51997,2018,30305320,975717,3.2%
47758,2018,17556960,892193,5.1%
169222,2018,46941108,2708890,5.8%
251045,2018,16365400,195467,1.2%
116938,2018,27941800,548353,2.0%
12902,2018,90196000,3817067,4.2%
160658,2018,80838000,5511823,6.8%
148198,2018,39489040,1208783,3.1%
213210,2018,19117000,886541,4.6%
164956,2018,16879600,207771,1.2%
6096,2018,21548400,831521,3.9%
116285,2018,29411400,1246706,4.2%
52476,2018,18498000,682359,3.7%
22331,2018,117327000,6400465,5.5%
173431,2018,88210100,1804424,2.0%
284758,2018,58439000,1579591,2.7%
264642,2018,13499528,453571,3.4%
148210,2018,24004500,756423,3.2%
202398,2018,31187946,811622,2.6%
197116,2018,57971000,1939964,3.3%
282727,2018,18528800,505727,2.7%
153817,2018,53608000,1495303,2.8%
199849,2018,53623000,1373948,2.6%
220201,2018,55920000,1771665,3.2%
72959,2018,22634600,1172560,5.2%
254613,2018,35358000,741876,2.1%
97051,2018,15832800,523674,3.3%
14775,2018,44506800,1925654,4.3%
44552,2018,28256600,1193530,4.2%
40038,2018,71225600,2589092,3.6%
224330,2018,47429600,2064730,4.4%
192890,2018,45483820,717941,1.6%
277458,2018,106000000,5115892,4.8%
452,2018,64173000,2680773,4.2%
221232,2018,29826400,1060876,3.6%
59220,2018,12832840,225217,1.8%
227248,2018,62699600,2199969,3.5%
194610,2018,20982630,523996,2.5%
212671,2018,52189480,1757387,3.4%
60726,2018,25792000,933355,3.6%
84178,2018,26741000,1048544,3.9%
154107,2018,14085600,535661,3.8%
150551,2018,37798400,1384145,3.7%
115700,2018,23391920,1029016,4.4%
279743,2018,43939200,1747712,4.0%
192487,2018,20045800,418014,2.1%
249193,2018,37731160,1564780,4.1%
78761,2018,42943400,1769964,4.1%
53109,2018,66453200,2293813,3.5%
33129,2018,32748128,1076321,3.3%
271448,2018,38462800,1688550,4.4%
197857,2018,83457900,6388513,7.7%
65517,2018,29547400,840514,2.8%
175086,2018,45475920,1924369,4.2%
241391,2018,61316400,1482589,2.4%
