,weight,CONS_total,vatax,table_row
16587,10831.392450907511,53801975.90589072,4066552.8667176664,48
19995,10831.392450907511,53808493.59776644,3593394.3502552127,48
19110,10831.392450907511,53809435.91466413,3331208.0229611876,48
8119,10831.392450907511,53813754.867111884,2640521.1475146,48
15404,10831.392450907511,53822086.51901568,3542577.5557548096,48
17848,10831.392450907511,53832601.20506577,3398151.7859015455,48
18718,10831.392450907511,53843280.796572976,3248292.773868994,48
6277,10831.392450907511,53854981.23138603,3400959.1049925927,48
7553,10831.392450907511,53854981.23138603,3440391.1408406887,48
8851,10831.392450907511,53855428.83191241,3700910.3524898766,48
14505,10831.392450907511,53857337.02363027,3295576.6652671257,48
8787,10831.392450907511,53863226.504240826,3749282.6199048455,48
10261,10831.392450907511,53864011.76832224,3105499.568040986,48
10305,10831.392450907511,53865189.66444436,2938831.193081733,48
8962,10831.392450907511,53866210.507750206,3561796.894147364,48
4717,10831.392450907511,53882072.84219471,3892542.2725972114,48
11742,10831.392450907511,53882858.106276125,4376610.462942719,48
17104,10831.392450907511,53889729.16698849,3513683.763879261,48
9125,10831.392450907511,53889729.16698849,3513683.763879261,48
18638,10831.392450907511,53889925.48300884,3107486.2861669576,48
10062,10831.392450907511,53900133.916067176,3689594.697076732,48
3038,10831.392450907511,53903416.3199275,3791737.9224663754,48
693,10831.392450907511,53906180.44949406,4140018.247854149,48
6285,10831.392450907511,53910342.34912555,3579547.7887076787,48
16800,10831.392450907511,53911127.61320696,2723358.6554627335,48
13391,10831.392450907511,53911912.87728838,3260074.876146497,48
15856,10831.392450907511,53915053.93361402,3627531.3504023487,48
6258,10831.392450907511,53924084.47055025,3792904.0396272717,48
9692,10831.392450907511,53926832.894835204,2718348.6706233267,48
13570,10831.392450907511,53928010.79095732,3855096.9548750897,48
2192,10831.392450907511,53928796.055038735,3585421.564036639,48
10539,10831.392450907511,53931544.47932367,2773847.209577108,48
18042,10831.392450907511,53935549.32613886,3185659.325471505,48
11799,10831.392450907511,53935863.43177144,3026721.875393751,48
2795,10831.392450907511,53937041.327893555,3514677.1229422474,48
6181,10831.392450907511,53937198.380709834,3785345.8728436837,48
10098,10831.392450907511,53940378.70023955,4333032.23274477,48
17932,10831.392450907511,53957261.8779899,2570467.738811851,48
961,10831.392450907511,53959028.72217309,3913230.0548220067,48
18097,10831.392450907511,53960991.88237662,4489507.879927298,48
9189,10831.392450907511,53963740.30666156,4673581.633251045,48
15101,10831.392450907511,53963740.30666156,4673581.633251045,48
5949,10831.392450907511,53975676.320699,4001509.4428543234,48
9030,10831.392450907511,53977011.26963742,3452052.312449654,48
18064,10831.392450907511,53980466.431595616,3893025.9952713614,48
18787,10831.392450907511,53984942.43685968,2923067.016647389,48
13290,10831.392450907511,53986905.59706319,3237918.6500894628,48
12740,10831.392450907511,53989654.02134813,3963804.987985334,48
10063,10831.392450907511,53999469.82236578,2860269.4480568864,48
14244,10831.392450907511,54010856.151546255,2225556.196333333,48
2636,10831.392450907511,54010856.151546255,2225556.196333333,48
8924,10831.392450907511,54028131.96133731,4459318.40231742,48
15312,10831.392450907511,54045321.39207942,3715810.738434666,48
2931,10831.392450907511,54047763.56337261,3561624.136049453,48
6670,10831.392450907511,54051846.93659595,3805187.1403887155,48
3985,10831.392450907511,54056244.41545187,4242101.007909524,48
9651,10831.392450907511,54056629.194851756,2942268.215439664,48
16317,10831.392450907511,54057775.680410616,3264156.2862096354,48
12720,10831.392450907511,54065432.00520438,3370424.111186895,48
1677,10831.392450907511,54065432.00520438,3370424.111186895,48
5992,10831.392450907511,54065824.63724509,4562109.47057423,48
13784,10831.392450907511,54066806.21734686,3231094.705221993,48
631,10831.392450907511,54066806.21734686,3231094.705221993,48
11157,10831.392450907511,54069358.32561146,2849601.635510906,48
19291,10831.392450907511,54083885.711117566,3201509.8809548034,48
5369,10831.392450907511,54090560.45580956,3626883.5075351833,48
12345,10831.392450907511,54090953.087850265,4844180.254937765,48
12259,10831.392450907511,54093308.88009449,3910163.598584093,48
19255,10831.392450907511,54093465.93291077,2131623.2995468914,48
6902,10831.392450907511,54103517.31315285,4117948.40084607,48
7386,10831.392450907511,54112822.69251759,4110519.802635914,48
12980,10831.392450907511,54114511.01029263,4092423.3918797793,48
17928,10831.392450907511,54121185.75498461,3014196.9132952327,48
14298,10831.392450907511,54121185.75498461,2634647.372185639,48
15758,10831.392450907511,54132179.45212437,3386490.6142925806,48
13107,10831.392450907511,54132179.45212437,3386490.6142925806,48
448,10831.392450907511,54133161.032226145,3630187.506157724,48
855,10831.392450907511,54142387.88518274,2946864.444634575,48
6055,10831.392450907511,54147884.73375264,2642982.9504098264,48
14686,10831.392450907511,54151944.54905352,4059743.60628852,48
10101,10831.392450907511,54154873.58407719,3238739.251054538,48
7863,10831.392450907511,54155266.21611789,2960555.5238939906,48
17475,10831.392450907511,54167516.33578792,2775790.738178602,48
5151,10831.392450907511,54169086.86395076,2917020.483220519,48
4052,10831.392450907511,54174976.34456134,3330257.853422679,48
10157,10831.392450907511,54191074.258230284,4492790.2837876,48
15912,10831.392450907511,54200654.48002351,3478916.196674753,48
3595,10831.392450907511,54200890.0592479,3507637.2304523904,48
15657,10831.392450907511,54202853.21945144,3890382.7963733296,48
3093,10831.392450907511,54202853.21945144,3890382.7963733296,48
10354,10831.392450907511,54208939.0160824,3744143.066492005,48
15830,10831.392450907511,54210156.1754086,2282194.9387333244,48
3356,10831.392450907511,54210902.176285915,3429118.674952021,48
2553,10831.392450907511,54218558.50107969,4337394.374717013,48
13848,10831.392450907511,54224840.613730974,3520637.2773201633,48
53,10831.392450907511,54225233.24577169,4020642.4021979244,48
18669,10831.392450907511,54225468.82499611,3822834.3800902846,48
8853,10831.392450907511,54232850.30736138,3542232.0395589876,48
17111,10831.392450907511,54235049.04678935,4000472.89426686,48
17617,10831.392450907511,54237797.471074276,3850778.0024273247,48
5711,10831.392450907511,54247613.272091925,3616906.727380846,48
16636,10831.392450907511,54249851.27472397,3796056.874914141,48
18714,10831.392450907511,54250126.11715245,4448348.263100098,48
11923,10831.392450907511,54251932.22453969,2791554.9146129442,48
5178,10831.392450907511,54252953.06784554,3863734.859770619,48
2955,10831.392450907511,54255465.91290605,4103609.4787194906,48
669,10831.392450907511,54255465.91290605,4103609.4787194906,48
1077,10831.392450907511,54256251.17698745,2519158.5837324015,48
19133,10831.392450907511,54256251.17698745,2519158.5837324015,48
10784,10831.392450907511,54257429.073109575,2402590.057167223,48
15224,10831.392450907511,54267268.43204967,3536404.0451259743,48
12431,10831.392450907511,54268815.402290046,3572853.412413643,48
12874,10831.392450907511,54277845.939226285,3555836.739769449,48
15864,10831.392450907511,54279023.835348405,3088223.758249926,48
13330,10831.392450907511,54280908.4691438,2070238.0284068063,48
5466,10831.392450907511,54286750.833909504,3882954.1981631736,48
19012,10831.392450907511,54286750.833909504,3882954.1981631736,48
15157,10831.392450907511,54286750.833909504,3882954.1981631736,48
15955,10831.392450907511,54293551.22085453,3004306.51218985,48
9196,10831.392450907511,54298655.4373837,2867568.477693609,48
14186,10831.392450907511,54299440.701465115,3688342.2008668794,48
947,10831.392450907511,54305722.8141164,3567886.6170987124,48
6450,10831.392450907511,54305722.8141164,3567886.6170987124,48
8155,10831.392450907511,54306508.07819782,4112506.5207618866,48
15801,10831.392450907511,54306939.97344259,3359713.1091164383,48
2233,10831.392450907511,54312711.66444097,3343378.8309589885,48
9577,10831.392450907511,54317109.143296875,3693568.1333286758,48
5033,10831.392450907511,54317501.775337584,3957196.990740255,48
16114,10831.392450907511,54319857.5675818,4181696.1389750824,48
438,10831.392450907511,54321506.62215278,3548149.0044124266,48
299,10831.392450907511,54321506.62215278,3548149.0044124266,48
19592,10831.392450907511,54326076.859106585,2970266.2565775453,48
9884,10831.392450907511,54326139.68023312,3401391.00023737,48
2762,10831.392450907511,54332421.792884395,2613614.073765024,48
6370,10831.392450907511,54346163.914309114,2443663.294945469,48
11302,10831.392450907511,54352053.394919686,3745395.5627018563,48
19983,10831.392450907511,54357707.296305865,3973064.822033344,48
1177,10831.392450907511,54357942.87553029,2719644.3563576564,48
2150,10831.392450907511,54357942.87553029,2719644.3563576564,48
1000,10831.392450907511,54358335.50757099,3251955.245544699,48
17651,10831.392450907511,54362183.30156991,3329739.579128948,48
154,10831.392450907511,54364224.98818158,3353407.438542701,48
10138,10831.392450907511,54370114.46879218,3612026.311114871,48
9650,10831.392450907511,54371684.996955,3687305.652279416,48
10019,10831.392450907511,54371684.996955,3687305.652279416,48
624,10831.392450907511,54377574.47756558,3423158.520574106,48
11539,10831.392450907511,54389353.43878676,4351776.48636807,48
8981,10831.392450907511,54399954.50388582,2949369.437054279,48
14651,10831.392450907511,54403880.82429289,2740548.0862048385,48
17667,10831.392450907511,54406236.61653712,3473992.5908843013,48
8845,10831.392450907511,54410673.35859709,4005111.4491957594,48
5125,10831.392450907511,54410673.35859709,4005111.4491957594,48
17504,10831.392450907511,54414481.88939195,3812987.1685093804,48
12294,10831.392450907511,54421625.82937259,3775844.1774585997,48
12637,10831.392450907511,54423276.84710376,4510670.7469213465,48
6457,10831.392450907511,54424494.00642995,3518477.8010962806,48
16166,10831.392450907511,54439610.33999712,3624119.3779686145,48
17692,10831.392450907511,54447070.34877052,4483374.967451472,48
10574,10831.392450907511,54448640.87693336,4858951.0723091215,48
4225,10831.392450907511,54455354.88482944,4573882.934946837,48
3162,10831.392450907511,54455708.253666066,3701946.901077341,48
14092,10831.392450907511,54462382.99835805,3277480.2545109913,48
9219,10831.392450907511,54463953.52652088,2863465.472868232,48
7668,10831.392450907511,54465681.10749999,3829926.1000095145,48
8502,10831.392450907511,54470628.27121289,5817931.273810873,48
17736,10831.392450907511,54474554.591619946,3719309.089917355,48
7579,10831.392450907511,54474554.591619946,3719309.089917355,48
18179,10831.392450907511,54476517.751823485,2664793.6602710397,48
7265,10831.392450907511,54476517.751823485,2664793.6602710397,48
18281,10831.392450907511,54477695.6479456,2267018.139831878,48
6630,10831.392450907511,54488296.71304465,3777226.242241885,48
12636,10831.392450907511,54492615.665492415,4052775.4084092956,48
1348,10831.392450907511,54495364.08977737,3573933.150525585,48
2343,10831.392450907511,54500546.83271468,4169724.0027898783,48
17654,10831.392450907511,54500546.83271468,4169724.0027898783,48
2026,10831.392450907511,54503216.730591476,4151808.9880365483,48
1694,10831.392450907511,54512247.267527714,3610687.4358560652,48
5708,10831.392450907511,54534077.60899097,3665754.0795650696,48
15326,10831.392450907511,54534627.293847956,4154400.3595052073,48
6357,10831.392450907511,54535019.925888665,2351280.902087774,48
3120,10831.392450907511,54559363.112412415,3240510.0215581213,48
9857,10831.392450907511,54566037.85710443,2594524.3039459023,49
17177,10831.392450907511,54569178.913430065,3728681.2167290063,49
17937,10831.392450907511,54573301.54985749,2698654.2474615173,49
5803,10831.392450907511,54574675.76199995,3669209.241523281,49
19755,10831.392450907511,54575068.39404066,3604770.4710026267,49
17647,10831.392450907511,54583706.29893619,2972346.2640763894,49
2933,10831.392450907511,54588810.51546538,3416420.9547555926,49
583,10831.392450907511,54596663.156279474,3443673.5447009904,49
12589,10831.392450907511,54599804.21260514,3858120.221588525,49
16014,10831.392450907511,54615116.86219265,3008798.2227355265,49
17269,10831.392450907511,54616726.65355955,1812353.3777507553,49
772,10831.392450907511,54617668.97045727,3338787.7845070153,49
16083,10831.392450907511,54618650.550559014,4530494.738656589,49
8664,10831.392450907511,54619043.182599716,3525949.588830913,49
9639,10831.392450907511,54621006.342803255,3883774.7991282484,49
3644,10831.392450907511,54621006.342803255,5925386.810711269,49
6691,10831.392450907511,54624932.66321031,3850346.1071825475,49
926,10831.392450907511,54628065.86689515,3783277.0946212043,49
10118,10831.392450907511,54629251.615658075,3269274.244860237,49
9209,10831.392450907511,54630822.14382088,3540504.458579883,49
12665,10831.392450907511,54639263.73269608,3489540.819696254,49
12235,10831.392450907511,54640245.312797844,4544833.660783169,49
8395,10831.392450907511,54643229.31630722,4399025.82614662,49
4959,10831.392450907511,54644014.58038861,3567653.3936665333,49
11209,10831.392450907511,54647312.68953056,3706438.6116230153,49
2972,10831.392450907511,54655950.59442608,2880050.25026765,49
19904,10831.392450907511,54658110.070649974,4007124.0810364196,49
11417,10831.392450907511,54659712.009376034,3551258.650174817,49
5130,10831.392450907511,54661308.0586215,3464513.3540519457,49
16148,10831.392450907511,54663033.67644042,1475224.5875831102,49
17550,10831.392450907511,54671066.92799325,2596856.538267695,49
10897,10831.392450907511,54677239.10367315,3026333.1696734526,49
10486,10831.392450907511,54683042.20523477,3052419.6424579537,49
742,10831.392450907511,54683984.52213247,3280114.815504128,49
12234,10831.392450907511,54685005.36543832,1921501.9440106733,49
19369,10831.392450907511,54693564.7439257,2564378.0158605017,49
2226,10831.392450907511,54699140.11890373,3417327.934769622,49
