id_n,Year,CONS_Nonfood,vat,vat1,vat2,vat_diff
243731,2018,28756000,1110207,1110207,2849694,1739486
113698,2018,11811000,499955,499955,1170459,670505
289370,2018,5133000,188883,188883,503225,314342
227919,2018,51822000,3253423,3253423,5115694,1862270
137990,2018,87559500,1672495,1672495,8677068,7004572
112184,2018,26324000,893874,893874,2608685,1714811
5323,2018,7264000,580423,580423,719856,139432
96867,2018,3748000,127243,127243,371423,244180
268545,2018,5659900,210308,210308,560891,350583
30199,2018,10278900,590432,590432,1018630,428197
285017,2018,17460000,1124676,1124676,1730270,605595
93922,2018,14845200,548038,548038,1471146,923108
207232,2018,10247000,498568,498568,1015468,516901
81182,2018,22363000,1094351,1094351,2216153,1121802
87568,2018,14736000,1291955,1291955,1460324,168369
146,2018,4871000,314937,314937,481423,166486
148805,2018,21489000,625613,625613,2117153,1491541
193335,2018,22568000,1202568,1202568,2236468,1033901
90157,2018,40837000,625910,625910,4046910,3421000
170328,2018,19109200,1304957,1304957,1893705,588748
255611,2018,188897000,17217180,17217180,18704658,1487477
48595,2018,14035000,1113081,1113081,1390856,277775
108651,2018,13595000,994757,994757,1347252,352495
151171,2018,11222400,726832,726832,1108166,381333
160070,2018,17104900,1170380,1170380,1482612,312232
104925,2018,32369500,1821739,1821739,3207788,1386050
215971,2018,23381000,1297207,1297207,2298802,1001595
28177,2018,14691000,671297,671297,1455865,784568
219467,2018,19723000,1257964,1257964,1954532,696568
77621,2018,29671000,1593514,1593514,2940369,1346856
89696,2018,68055000,573784,573784,6744189,6170405
147939,2018,7164267,367426,367426,709972,342546
108479,2018,194026000,7252667,7252667,19227802,11975135
262291,2018,10677600,443330,443330,1058141,614811
213534,2018,23365200,804011,804011,2315470,1511459
192942,2018,12024000,562486,562486,1191568,629081
79831,2018,10997000,520865,520865,1089793,568928
280346,2018,21022100,1491065,1491065,2083271,592206
208695,2018,2006000,95234,95234,190667,95432
71607,2018,3526000,184027,184027,349423,165396
264502,2018,10546500,505405,505405,1038311,532905
201553,2018,7623800,136142,136142,755512,619369
218043,2018,13008000,1038757,1038757,1289081,250324
116514,2018,8281100,465964,465964,816884,350920
41098,2018,20268000,1225658,1225658,2008541,782883
98126,2018,66645500,4668658,4668658,6589644,1920986
58894,2018,10705800,675539,675539,1048449,372910
161910,2018,7682100,510212,510212,761289,251077
34355,2018,1716000,66991,66991,170054,103063
193600,2018,20242000,1000505,1000505,2005964,1005459
84586,2018,22115000,1060757,1060757,2191577,1130820
1903,2018,13658000,999117,999117,1353495,354378
176192,2018,17233400,1188832,1188832,1707814,518982
206031,2018,23533800,1092072,1092072,2332178,1240106
165993,2018,19600000,1265495,1265495,1942342,676847
221670,2018,29298200,1406811,1406811,2878650,1471840
142313,2018,49736820,2884329,2884329,4928874,2044545
116626,2018,25365600,1599459,1599459,2351086,751627
25139,2018,8317000,438216,438216,824207,385991
136277,2018,10195600,762032,762032,1010375,248342
84889,2018,67593000,4708595,4708595,6682550,1973955
252478,2018,35519000,2185432,2185432,3470351,1284919
123702,2018,28118500,2237261,2237261,2786518,549257
234567,2018,13904000,399468,399468,1377874,978405
138326,2018,29737000,1304838,1304838,2946910,1642072
227369,2018,45782000,2210604,2210604,4527541,2316937
233605,2018,14727000,951252,951252,1459432,508180
85714,2018,33800000,1503829,1503829,3332207,1828378
142804,2018,16562600,477321,477321,1641339,1164018
8510,2018,10026000,615901,615901,993568,377667
118381,2018,11906800,921205,921205,1179953,258748
100900,2018,10908000,531964,531964,1070369,538405
6437,2018,16230000,833423,833423,1558829,725405
133906,2018,10606000,500748,500748,1017351,516604
136521,2018,5933000,450604,450604,587955,137351
267386,2018,10738000,725306,725306,1064126,338820
277345,2018,17895000,679225,679225,1669324,990099
48859,2018,13312000,1067297,1067297,1319207,251910
4269,2018,42465000,3149369,3149369,4208243,1058874
221591,2018,15779000,1025081,1025081,1563685,538604
32826,2018,32577000,1996946,1996946,3228351,1231405
147882,2018,5013600,287655,287655,494068,206414
227037,2018,11112000,334063,334063,1094252,760189
275277,2018,7365000,361910,361910,729865,367955
134533,2018,56773000,3475703,3475703,5626153,2150450
249989,2018,4191000,75613,75613,415324,339712
144816,2018,5274000,300865,300865,519477,218613
69848,2018,7342000,533153,533153,727586,194432
242157,2018,15654500,860527,860527,1551347,690820
287069,2018,67573400,3572364,3572364,6696463,3124099
105060,2018,13934100,792694,792694,1364902,572208
16995,2018,5488000,209892,209892,543856,333964
253601,2018,4241000,288775,288775,420279,131505
95750,2018,14446000,852550,852550,1431586,579036
64288,2018,40334000,1911423,1911423,3997063,2085640
18931,2018,21274921,1609049,1609049,2108326,499276
284899,2018,17314900,1170856,1170856,1705585,534729
10396,2018,94121200,5183180,5183180,9228227,4045047
33268,2018,15086000,1006153,1006153,1495009,488856
53343,2018,8677000,553667,553667,840459,286793
85404,2018,7493200,728894,728894,742569,13676
230532,2018,48520000,2934622,2934622,4808288,1873667
180391,2018,9236000,412748,412748,915279,502532
209486,2018,13459000,980685,980685,1333775,353090
197775,2018,2422200,74047,74047,240038,165991
28278,2018,33984000,2302865,2302865,3367784,1064919
72055,2018,4849000,309982,309982,480532,170550
96860,2018,8802000,528694,528694,872270,343577
271302,2018,12870800,689115,689115,1258737,569622
71204,2018,13267600,1088267,1088267,1310249,221982
128093,2018,37776000,1960180,1960180,3743568,1783387
224058,2018,18690000,705883,705883,1837297,1131414
189893,2018,9841000,359333,359333,963640,604306
64479,2018,8477360,353486,353486,840099,486612
193079,2018,13629000,615306,615306,1350622,735315
264886,2018,40873800,2823234,2823234,4050557,1227323
87050,2018,64670000,1874955,1874955,6408739,4533784
140477,2018,10018000,508775,508775,991486,482712
227072,2018,15461000,1127748,1127748,1532171,404423
186850,2018,19285000,1211090,1211090,1903694,692604
250240,2018,11610000,766928,766928,1135775,368847
163166,2018,10397000,598063,598063,1030333,432270
257114,2018,7876000,354378,354378,780505,426126
123368,2018,38198672,1935219,1935219,3735904,1800685
180987,2018,15322000,843532,843532,1518396,674865
120676,2018,5007400,290598,290598,496229,205631
122257,2018,31143900,2235269,2235269,3086332,851063
198869,2018,4815000,176892,176892,477162,300270
289610,2018,11025000,626901,626901,1092568,465667
89779,2018,9870000,794378,794378,978108,183730
107947,2018,139746000,4667267,4667267,13848703,9181436
164007,2018,9469800,473476,473476,934881,461405
276512,2018,11773000,349027,349027,1166694,817667
37792,2018,14446200,493811,493811,1431605,937795
85284,2018,20125000,1327730,1327730,1994369,666640
137933,2018,27229000,901207,901207,2698369,1797162
142613,2018,15955800,1264088,1264088,1581205,317117
73186,2018,12503873,767225,767225,1239123,471897
4149,2018,24785000,1476874,1476874,2439324,962450
202099,2018,34325000,1862568,1862568,3401577,1539009
246667,2018,8219000,454568,454568,814495,359928
21894,2018,17166000,1246667,1246667,1701135,454468
148851,2018,1977200,138164,138164,195939,57775
81561,2018,14619000,1051838,1051838,1448730,396892
41849,2018,36090000,2091586,2091586,3558153,1466568
154233,2018,7163500,467470,467470,709896,242426
200516,2018,3804000,111586,111586,376973,265387
204073,2018,17520000,1047378,1047378,1736216,688838
90913,2018,8848000,804189,804189,876829,72640
111278,2018,125706800,3963290,3963290,12457431,8494141
72295,2018,6189000,455162,455162,607775,152613
4432,2018,7524000,462694,462694,745622,282928
189689,2018,67667000,4896685,4896685,6557090,1660405
116567,2018,28778500,1925347,1925347,2851923,926577
120721,2018,5842000,306514,306514,578937,272423
80445,2018,16750000,1127550,1127550,1659910,532360
222569,2018,17498000,862559,862559,1734036,871477
107848,2018,19759000,821928,821928,1936297,1114369
88938,2018,27029000,2291667,2291667,2678550,386883
138185,2018,15053200,1277407,1277407,1491759,214351
211731,2018,23438000,1666054,1666054,2322685,656631
87531,2018,26901000,2395523,2395523,2665865,270342
175138,2018,8658000,239622,239622,843135,603514
1326,2018,6851000,485189,485189,669018,183829
137498,2018,40848000,2771108,2771108,4048000,1276892
222416,2018,51650200,4173955,4173955,5108578,934623
263092,2018,60801028,2893099,2893099,5876678,2983579
130907,2018,3061000,96027,96027,303342,207315
53179,2018,28136032,1700217,1700217,2788255,1088038
221493,2018,23629800,1319683,1319683,2322764,1003081
233360,2018,134310000,598559,598559,13310000,12711441
64175,2018,6350000,363892,363892,614811,250919
133227,2018,9085200,572218,572218,900335,328117
191830,2018,29252000,1111099,1111099,2880811,1769712
31804,2018,14108000,776541,776541,1398090,621550
205690,2018,4727000,277081,277081,468441,191360
164603,2018,7562000,445351,445351,749387,304036
145004,2018,16297200,578164,578164,1603840,1025676
201016,2018,5428000,225649,225649,537910,312261
231743,2018,37518000,1228631,1228631,3718000,2489369
238499,2018,21214000,698649,698649,2072559,1373910
319,2018,7650000,379649,379649,758108,378459
18776,2018,20399000,1348541,1348541,2009928,661387
266041,2018,9343200,823514,823514,922831,99317
182644,2018,15857000,674270,674270,1571414,897144
228639,2018,15992000,1023793,1023793,1584793,561000
240465,2018,3489000,117829,117829,345757,227928
257224,2018,45630000,2761297,2761297,4492162,1730865
273560,2018,18550000,941838,941838,1838288,896450
264746,2018,21167290,1110703,1110703,2086065,975362
117967,2018,28850100,2039271,2039271,2859019,819748
156103,2018,2158416,122031,122031,213897,91866
96532,2018,29805000,1836306,1836306,2915396,1079090
3137,2018,43493996,2768036,2768036,4310216,1542180
75269,2018,7799000,535631,535631,772874,237243
292742,2018,6050000,349721,349721,599550,249829
217704,2018,9889000,692505,692505,979991,287486
212394,2018,13974000,807955,807955,1384811,576856
54063,2018,7487200,364883,364883,741975,377092
195389,2018,2209500,101378,101378,218959,117581
185883,2018,86701000,3263928,3263928,8591991,5328063
27640,2018,13611000,816279,816279,1348838,532559
191345,2018,2952000,176991,176991,289766,112775
64351,2018,7784400,155526,155526,771427,615901
6260,2018,3378000,195423,195423,334757,139333
20185,2018,24212000,1652577,1652577,2399387,746811
40061,2018,5737000,206820,206820,568532,361712
49074,2018,52721000,3313477,3313477,5224604,1911126
171552,2018,6018200,321596,321596,596398,274802
169519,2018,74548504,4983694,4983694,7367870,2384176
283871,2018,54417000,2731171,2731171,5392676,2661505
175638,2018,29109000,1992189,1992189,2854946,862757
174178,2018,40714000,1770207,1770207,4003505,2233297
193731,2018,24608000,1727595,1727595,2438631,711036
213746,2018,20031000,882775,882775,1985054,1102279
230577,2018,13013000,891793,891793,1289577,397784
265450,2018,17970000,1229919,1229919,1738099,508180
10544,2018,43240000,2436946,2436946,4263243,1826297
92938,2018,27567000,1108721,1108721,2721955,1613234
174447,2018,6359000,277775,277775,630171,352396
81892,2018,29092000,1918162,1918162,2882991,964829
287847,2018,33025000,569820,569820,3272748,2702928
56282,2018,17569000,771883,771883,1741072,969189
214922,2018,23674000,1243000,1243000,2339432,1096432
42664,2018,27557000,1850676,1850676,2719775,869099
51223,2018,4145200,334876,334876,410786,75910
185719,2018,156622000,6493964,6493964,15491369,8997405
191534,2018,9214000,528991,528991,894667,365676
158372,2018,43136000,2853856,2853856,4274739,1420883
71116,2018,4206000,247450,247450,416811,169360
135541,2018,21090000,143694,143694,2090000,1946306
134701,2018,14272000,795568,795568,1414342,618775
91599,2018,3394000,110297,110297,336342,226045
241581,2018,22690000,1094550,1094550,2248559,1154009
79527,2018,31654000,2330811,2330811,3136883,806072
16045,2018,7872000,300667,300667,780108,479441
182884,2018,42353600,1748168,1748168,4197204,2449036
114484,2018,5880000,291252,291252,582703,291450
225862,2018,14333000,405315,405315,1420387,1015072
149411,2018,4676600,185771,185771,463447,277676
248032,2018,3344000,180856,180856,331387,150532
106590,2018,12367000,748099,748099,1178486,430387
195645,2018,14784000,707468,707468,1415532,708063
162772,2018,41226000,1334568,1334568,4085459,2750892
61707,2018,13646000,744829,744829,1352306,607477
113445,2018,34835900,3030540,3030540,3406125,375586
85922,2018,23980000,1207919,1207919,2376396,1168477
46143,2018,14641000,685964,685964,1424946,738982
49416,2018,12628000,1092568,1092568,1248946,156378
264299,2018,5679800,365160,365160,562863,197703
157124,2018,73981000,5182288,5182288,7331450,2149162
3076,2018,5070200,344568,344568,502452,157885
117422,2018,15041620,855324,855324,1490611,635287
217517,2018,31947000,1693207,1693207,3165919,1472712
274128,2018,11997000,406306,406306,1188892,782586
232512,2018,31185000,2536144,2536144,3090405,554261
50950,2018,9034000,497180,497180,895261,398081
273145,2018,16911400,626941,626941,1675905,1048964
196563,2018,2407000,55495,55495,238532,183036
182029,2018,57752000,2595306,2595306,5714252,3118946
113361,2018,28200000,2208027,2208027,2790730,582703
280904,2018,15627000,728180,728180,1548622,820441
118892,2018,16692000,1077802,1077802,1614523,536721
38993,2018,32939196,3016695,3016695,3260677,243982
71757,2018,7858000,272919,272919,778721,505802
273940,2018,10577700,303441,303441,1048241,744799
29670,2018,17048000,772676,772676,1689441,916766
21740,2018,16521004,1084541,1084541,1637217,552676
245169,2018,44321500,1003676,1003676,4366455,3362779
92099,2018,1335000,76009,76009,132297,56288
115828,2018,5440000,384604,384604,539099,154495
171379,2018,6148960,313054,313054,609356,296302
76292,2018,18358000,1009721,1009721,1819261,809541
108236,2018,15044000,568730,568730,1490847,922117
260860,2018,25766000,1129631,1129631,2553387,1423757
42502,2018,33628400,2391499,2391499,3332544,941045
285565,2018,12443000,180856,180856,1233090,1052234
142431,2018,30102000,2488676,2488676,2976144,487468
225459,2018,5257000,265982,265982,520964,254982
292717,2018,22800000,726396,726396,2259459,1533063
185554,2018,8787000,472207,472207,870784,398577
81424,2018,11466000,1006252,1006252,1136270,130018
45049,2018,15753000,841847,841847,1547829,705982
224407,2018,5227000,313946,313946,517991,204045
45555,2018,8619000,638495,638495,854135,215640
130838,2018,24670000,1307414,1307414,2434865,1127450
224718,2018,48060000,2039856,2039856,4753090,2713234
275192,2018,18996122,1460423,1460423,1880517,420093
201953,2018,7212000,201468,201468,714703,513234
64640,2018,3063000,131108,131108,303541,172432
110812,2018,9766000,762171,762171,967802,205631
20537,2018,14642000,615604,615604,1439117,823514
18193,2018,8057000,563180,563180,798441,235261
269228,2018,5127000,208207,208207,508081,299874
